event, id, x, y
139,633,823,9
139,633,822,9
140,122,143,62
140,122,143,63
140,122,144,62
140,122,144,63
140,378,137,65
140,378,136,65
140,378,136,66
140,378,137,66
140,380,990,502
140,634,131,67
140,634,130,67
140,634,130,68
140,634,131,68
141,122,65,91
141,122,65,92
141,122,65,93
141,122,65,94
141,122,66,90
141,122,67,90
141,122,67,91
141,122,66,91
141,122,66,92
141,122,67,92
141,122,67,93
141,122,66,93
141,122,66,94
141,122,67,94
141,122,67,95
141,122,66,95
141,122,68,91
141,122,68,92
141,122,68,93
141,122,68,94
141,378,61,95
141,378,60,95
141,378,60,96
141,378,61,96
141,380,990,502
141,634,55,98
141,634,55,99
141,634,56,98
141,634,56,99
142,122,5,40
142,122,5,41
142,122,6,40
142,122,6,41
142,380,990,502
142,633,1019,41
142,633,1019,42
142,633,1020,41
142,633,1020,42
143,121,955,77
143,121,954,77
143,121,955,78
143,377,945,80
143,377,945,81
143,377,946,79
143,377,946,80
143,377,946,81
143,380,990,502
143,633,939,83
143,633,939,84
143,633,940,83
144,121,1021,47
144,121,1021,48
144,121,1022,47
144,121,1022,48
144,377,1014,48
144,377,1015,49
144,377,1014,49
144,380,990,502
144,633,1008,48
144,633,1009,48
144,633,1009,49
144,633,1008,49
145,115,44,78
145,115,45,78
145,115,45,79
145,115,44,79
145,115,44,80
145,115,45,80
145,115,46,79
145,371,56,76
145,371,57,76
145,371,57,77
145,371,56,77
145,371,56,78
145,371,57,78
145,380,990,502
145,627,67,75
145,627,66,75
145,627,66,76
145,627,67,76
146,114,889,29
146,114,889,30
146,114,889,31
146,114,890,28
146,114,891,28
146,114,891,29
146,114,890,29
146,114,890,30
146,114,891,30
146,114,890,31
146,114,892,28
146,114,892,29
146,122,153,145
146,370,899,29
146,370,898,29
146,370,898,30
146,380,990,502
146,626,905,28
146,626,905,29
146,626,906,28
146,626,906,29
147,122,46,78
147,122,153,145
147,378,36,80
147,378,37,80
147,378,37,81
147,378,36,81
147,380,990,502
147,634,29,83
147,634,28,83
147,634,28,84
147,634,29,84
148,114,885,162
148,114,885,163
148,114,886,162
148,114,886,163
148,370,893,164
148,370,893,165
148,370,894,165
148,380,990,502
148,626,899,166
148,626,899,167
148,626,898,167
149,380,990,502
149,627,22,109
149,633,955,1
149,633,954,1
150,115,113,129
150,115,112,129
150,115,112,130
150,371,121,130
150,371,121,131
150,371,122,130
150,371,122,131
150,380,990,502
150,627,129,133
151,115,61,128
151,115,61,129
151,115,62,128
151,115,62,129
151,371,71,129
151,371,70,129
151,371,70,130
151,371,71,130
151,380,990,502
151,627,77,131
151,627,77,132
151,627,77,133
151,627,78,131
151,627,78,132
151,627,78,133
152,122,143,21
152,378,135,22
152,378,136,22
152,378,137,22
152,378,137,23
152,378,136,23
152,380,990,502
152,627,22,109
152,634,131,23
152,634,131,24
152,634,131,25
152,634,132,23
152,634,132,24
152,634,133,24
152,634,132,25
153,114,839,45
153,114,838,45
153,114,838,46
153,114,839,46
153,370,843,46
153,370,843,47
153,370,843,48
153,370,844,46
153,370,844,47
153,370,844,48
153,380,990,502
153,626,846,48
153,626,847,48
153,626,847,49
153,626,846,49
154,122,93,108
154,122,93,109
154,378,85,112
154,380,990,502
154,627,22,109
154,634,78,114
154,634,78,115
155,115,1,116
155,115,1,117
155,115,2,116
155,115,2,117
155,371,11,116
155,371,11,117
155,371,10,117
155,371,10,118
155,371,11,118
155,371,12,116
155,371,12,117
155,371,12,118
155,380,990,502
155,627,17,119
155,627,18,118
155,627,18,119
155,627,18,120
156,121,1004,24
156,121,1005,24
156,121,1005,25
156,377,996,23
156,377,996,24
156,377,997,24
156,380,990,502
156,627,22,109
156,633,990,22
156,633,991,23
156,633,990,23
157,114,974,3
157,114,974,4
157,370,983,1
157,370,983,2
157,370,984,1
157,370,984,2
157,380,990,502
157,626,991,0
158,115,31,13
158,115,30,13
158,115,30,14
158,115,31,14
158,115,31,15
158,115,30,15
158,115,32,13
158,115,32,14
158,115,32,15
158,371,40,14
158,371,41,15
158,371,40,15
158,380,990,502
158,627,22,109
158,627,49,15
158,627,48,15
158,627,48,16
158,627,49,16
158,632,52,136
159,122,9,20
159,122,9,21
159,122,10,20
159,122,10,21
159,378,1,22
159,378,1,23
159,380,990,502
159,627,670,506
160,115,73,159
160,115,73,160
160,115,75,154
160,115,75,155
160,115,74,159
160,115,74,160
160,115,74,161
160,115,76,154
160,115,76,155
160,115,76,156
160,371,84,154
160,371,85,155
160,371,84,155
160,380,990,502
160,627,22,109
160,627,91,155
160,627,92,155
160,627,92,156
161,121,994,28
161,121,995,29
161,121,994,29
161,377,985,30
161,377,985,31
161,377,986,30
161,377,986,31
161,380,990,502
161,633,979,31
161,633,979,32
161,633,979,33
161,633,980,32
162,121,999,267
162,121,998,267
162,121,998,268
162,121,999,268
162,377,989,272
162,377,989,273
162,377,990,272
162,380,990,502
162,633,981,276
162,633,982,275
162,633,982,276
162,633,983,276
162,633,982,277
163,120,122,35
163,122,185,127
163,122,184,127
163,122,184,128
163,122,185,128
163,378,178,129
163,378,178,130
163,380,990,502
163,634,175,131
163,634,174,131
163,634,174,132
163,634,175,132
164,122,70,128
164,122,71,128
164,122,70,129
164,378,61,131
164,378,62,131
164,378,62,132
164,380,990,502
164,634,55,134
164,634,55,135
164,634,54,135
164,634,55,136
165,122,9,95
165,122,8,95
165,122,8,96
165,122,9,96
165,378,1,97
165,378,0,98
165,378,1,98
165,378,1,99
165,380,990,502
166,115,33,81
166,115,33,82
166,115,34,81
166,115,34,82
166,371,43,81
166,371,43,82
166,380,990,502
166,627,49,82
166,627,49,83
166,627,50,81
166,627,50,82
166,627,51,82
166,627,50,83
167,122,19,143
167,122,18,143
167,122,18,144
167,122,19,144
167,122,20,143
167,122,20,144
167,378,10,146
167,378,11,146
167,378,11,147
167,380,990,502
167,634,5,149
167,634,5,150
167,634,6,149
167,634,6,150
168,371,7,79
168,380,990,502
168,627,14,78
168,627,14,79
168,627,22,109
169,114,938,79
169,114,938,80
169,370,946,78
169,370,946,79
169,380,990,502
169,626,953,77
169,626,952,77
169,626,952,78
169,626,953,78
170,377,993,67
170,377,992,67
170,377,992,68
170,377,993,68
170,380,990,502
170,633,987,69
170,633,986,69
170,633,986,70
170,633,987,70
171,122,35,35
171,122,35,36
171,122,36,35
171,122,36,36
171,378,27,37
171,378,27,38
171,378,28,38
171,380,990,502
171,634,21,38
171,634,21,39
171,634,22,38
171,634,22,39
172,115,130,6
172,115,131,6
172,115,131,7
172,122,153,145
172,371,140,2
172,371,141,3
172,371,140,3
172,380,990,502
173,122,9,13
173,122,8,13
173,122,8,14
173,122,153,145
173,378,1,16
173,378,2,16
173,380,990,502
174,122,35,4
174,122,37,3
174,122,36,3
174,122,36,4
174,122,37,4
174,122,36,5
174,378,27,5
174,378,26,5
174,378,26,6
174,378,27,6
174,380,990,502
174,634,19,7
174,634,18,7
174,634,18,8
174,634,19,8
175,121,1005,161
175,121,1005,162
175,121,1006,161
175,121,1006,162
175,377,995,165
175,377,995,166
175,377,996,165
175,380,990,502
175,633,985,169
175,633,986,169
175,633,986,170
176,122,36,100
176,122,37,100
176,122,37,101
176,122,36,101
176,378,33,97
176,378,33,98
176,380,990,502
176,624,862,41
176,634,33,94
176,634,33,95
176,634,34,94
176,634,34,95
177,380,990,502
178,114,963,147
178,114,962,147
178,114,962,148
178,114,963,148
178,370,973,147
178,370,972,147
178,380,990,502
178,626,981,146
178,626,981,147
178,626,982,146
179,122,101,69
179,122,101,70
179,122,102,69
179,122,102,70
179,378,95,71
179,378,94,72
179,378,95,72
179,378,95,73
179,380,990,502
179,627,670,506
179,634,89,74
179,634,89,75
179,634,90,75
180,122,19,65
180,122,18,66
180,122,19,66
180,122,19,67
180,122,20,66
180,122,20,67
180,378,7,70
180,378,8,69
180,378,8,70
180,380,990,502
181,115,68,53
181,115,68,54
181,371,77,52
181,371,77,53
181,371,78,52
181,371,78,53
181,380,990,502
181,627,86,52
181,627,87,53
181,627,86,53
181,627,86,54
181,627,87,54
182,121,987,16
182,121,987,17
182,121,988,16
182,121,988,17
182,377,979,20
182,377,979,21
182,380,990,502
182,633,973,23
182,633,973,24
182,633,974,23
182,633,974,24
183,115,93,161
183,115,93,162
183,115,93,163
183,115,94,161
183,115,94,162
183,115,95,162
183,115,94,163
183,371,105,161
183,371,104,161
183,371,104,162
183,371,105,162
183,371,105,163
183,371,104,163
183,380,990,502
183,627,111,161
183,627,111,162
183,627,112,160
183,627,113,161
183,627,112,161
183,627,112,162
183,627,113,162
183,627,112,163
184,122,287,213
184,122,286,213
184,122,287,214
184,378,282,215
184,378,282,216
184,378,283,216
184,380,990,502
184,634,278,216
184,634,279,216
184,634,279,217
184,634,278,217
184,634,278,218
184,634,279,218
185,380,990,502
186,122,66,102
186,378,57,102
186,378,57,103
186,378,57,104
186,378,57,105
186,378,58,102
186,378,59,103
186,378,58,103
186,378,58,104
186,378,59,104
186,378,59,105
186,378,58,105
186,380,990,502
186,634,51,106
186,634,51,107
186,634,52,106
186,634,52,107
187,380,990,502
188,121,1005,79
188,121,1005,80
188,121,1006,79
188,121,1006,80
188,377,995,83
188,377,995,84
188,377,996,83
188,380,990,502
188,627,22,109
188,633,987,86
188,633,987,87
188,633,988,86
188,633,988,87
189,122,223,22
189,122,224,22
189,122,224,23
189,378,217,24
189,378,217,25
189,378,218,24
189,380,990,502
189,634,211,25
189,634,211,26
189,634,212,25
189,634,212,26
190,121,971,160
190,121,971,161
190,121,972,160
190,121,972,161
190,377,963,163
190,377,962,163
190,377,962,164
190,377,963,164
190,380,990,502
190,633,955,164
190,633,955,165
190,633,956,164
190,633,956,165
191,371,3,110
191,371,3,111
191,371,4,110
191,371,4,111
191,380,990,502
191,624,862,41
191,627,11,109
191,627,10,110
191,627,11,110
191,627,11,111
191,627,12,109
191,627,12,110
191,627,12,111
192,121,995,25
192,121,994,25
192,121,994,26
192,121,995,26
192,377,985,26
192,377,985,27
192,377,985,28
192,377,986,26
192,377,986,27
192,377,986,28
192,380,990,502
192,633,978,28
192,633,979,28
192,633,979,29
192,633,978,29
192,633,980,28
192,633,980,29
193,114,965,183
193,114,965,184
193,114,966,182
193,114,966,183
193,114,966,184
193,370,974,184
193,370,974,185
193,380,990,502
193,626,981,185
193,627,22,109
194,122,23,54
194,122,23,55
194,122,24,54
194,122,24,55
194,122,31,55
194,122,30,55
194,122,30,56
194,122,31,56
194,122,153,145
194,378,9,54
194,378,9,55
194,378,10,54
194,378,11,54
194,378,11,55
194,378,10,55
194,378,10,56
194,378,13,53
194,378,12,53
194,378,12,54
194,378,13,54
194,378,13,55
194,378,12,55
194,378,12,56
194,378,13,56
194,378,14,54
194,378,14,55
194,380,990,502
194,634,4,54
194,634,5,54
194,634,5,55
194,634,4,55
195,115,39,7
195,115,38,7
195,115,38,8
195,115,39,8
195,371,46,6
195,371,47,6
195,371,46,7
195,380,990,502
195,627,53,5
195,627,52,5
195,627,52,6
195,627,53,6
196,121,993,26
196,121,993,27
196,377,984,28
196,377,985,28
196,377,985,29
196,377,984,29
196,380,990,502
196,627,22,109
196,633,977,29
196,633,978,29
196,633,978,30
197,121,961,55
197,121,960,55
197,377,951,57
197,377,950,57
197,377,950,58
197,377,951,58
197,380,990,502
197,627,22,109
197,633,943,60
198,121,817,98
198,121,817,99
198,377,803,102
198,377,803,103
198,377,804,102
198,377,804,103
198,380,990,502
198,633,792,106
198,633,793,106
198,633,793,107
198,633,792,107
199,122,29,71
199,122,29,72
199,122,30,71
199,378,22,74
199,378,23,74
199,378,23,75
199,380,990,502
199,634,18,76
199,634,19,76
199,634,19,77
199,634,18,77
200,122,217,213
200,122,217,214
200,122,218,214
200,378,209,214
200,378,210,213
200,378,210,214
200,378,211,214
200,378,211,215
200,378,210,215
200,378,211,216
200,378,211,217
200,378,211,218
200,378,212,217
200,378,212,218
200,380,990,502
200,627,22,109
200,634,208,220
200,634,209,220
200,634,209,221
200,634,208,221
201,114,977,89
201,114,976,89
201,114,976,90
201,114,977,90
201,370,985,89
201,370,984,89
201,370,985,90
201,380,990,502
201,626,991,87
201,626,991,88
201,626,992,88
202,121,917,25
202,377,907,26
202,377,907,27
202,377,908,26
202,377,908,27
202,380,990,502
202,633,899,26
202,633,899,27
202,633,900,26
202,633,900,27
203,122,13,195
203,122,12,195
203,122,12,196
203,122,13,196
203,122,13,197
203,122,12,197
203,378,2,198
203,378,3,198
203,378,3,199
203,380,990,502
204,122,22,34
204,122,23,34
204,122,23,35
204,378,15,34
204,378,15,35
204,378,16,35
204,380,990,502
204,634,9,34
204,634,9,35
204,634,8,35
204,634,8,36
204,634,9,36
204,634,10,35
205,121,953,93
205,121,952,93
205,121,952,94
205,121,953,94
205,377,943,95
205,377,942,95
205,377,942,96
205,377,943,96
205,380,990,502
205,633,935,97
205,633,935,98
205,633,936,97
205,633,936,98
206,121,944,118
206,121,945,118
206,121,945,119
206,121,944,119
206,377,934,120
206,377,935,120
206,377,935,121
206,377,934,121
206,377,934,122
206,377,935,122
206,380,990,502
206,633,927,122
206,633,927,123
206,633,928,122
207,114,976,68
207,114,977,68
207,114,977,69
207,114,978,68
207,114,978,69
207,370,984,66
207,370,985,66
207,370,985,67
207,370,984,67
207,370,984,68
207,370,985,68
207,371,19,391
207,371,19,392
207,380,990,502
207,626,989,65
207,626,990,65
207,626,990,66
208,122,3,62
208,122,3,63
208,122,4,62
208,122,4,63
208,380,990,502
208,633,1021,64
208,633,1021,65
208,633,1021,66
208,633,1022,64
208,633,1022,65
208,633,1022,66
209,122,87,81
209,122,86,81
209,122,86,82
209,122,87,82
209,122,87,83
209,122,86,83
209,378,79,81
209,378,79,82
209,378,79,83
209,378,80,81
209,378,80,82
209,378,80,83
209,380,990,502
209,624,862,41
209,634,73,81
209,634,74,81
209,634,74,82
210,121,969,71
210,121,968,71
210,121,968,72
210,121,969,72
210,377,960,72
210,377,961,72
210,377,961,73
210,377,960,73
210,377,960,74
210,377,961,74
210,380,990,502
210,633,955,73
210,633,954,74
210,633,955,74
210,633,955,75
210,633,956,73
210,633,956,74
210,633,957,74
210,633,956,75
211,114,927,111
211,114,928,110
211,114,929,111
211,114,928,111
211,114,928,112
211,114,929,112
211,370,935,109
211,370,935,110
211,370,936,109
211,370,936,110
211,380,990,502
211,626,940,108
211,626,941,108
211,626,941,109
211,626,940,109
212,114,883,3
212,114,883,4
212,370,888,2
212,370,889,2
212,370,889,3
212,370,888,3
212,380,990,502
212,626,893,0
213,122,15,142
213,122,15,143
213,122,14,143
213,122,15,144
213,378,5,145
213,378,6,144
213,378,7,145
213,378,6,145
213,378,6,146
213,380,990,502
214,121,985,179
214,121,984,179
214,121,984,180
214,121,985,180
214,377,975,180
214,377,975,181
214,377,974,181
214,377,975,182
214,377,976,180
214,377,976,181
214,377,976,182
214,380,990,502
214,633,967,181
214,633,967,182
214,633,968,181
214,633,968,182
215,121,961,29
215,121,960,30
215,121,961,30
215,377,951,32
215,377,952,31
215,377,952,32
215,380,990,502
215,633,945,33
215,633,945,34
215,633,946,33
215,633,946,34
216,122,92,236
216,122,93,236
216,122,93,237
216,122,92,237
216,378,85,241
216,378,85,242
216,378,86,241
216,378,86,242
216,378,87,242
216,378,86,243
216,380,990,502
216,634,81,246
216,634,81,247
216,634,82,247
217,122,107,60
217,122,107,61
217,122,107,62
217,122,108,61
217,122,108,62
217,378,99,62
217,378,99,63
217,378,98,63
217,380,990,502
217,634,91,64
218,115,195,21
218,115,194,22
218,115,195,22
218,115,195,23
218,115,194,23
218,371,205,23
218,371,204,23
218,380,990,502
218,627,212,25
218,627,212,26
218,627,213,26
219,114,1002,54
219,114,1003,54
219,114,1003,55
219,114,1002,55
219,370,1011,52
219,370,1011,53
219,380,990,502
219,626,1017,50
219,626,1017,51
220,121,1013,111
220,121,1013,112
220,121,1014,111
220,121,1014,112
220,377,1001,113
220,377,1001,114
220,377,1002,113
220,377,1002,114
220,380,990,502
220,633,989,113
220,633,989,114
220,633,989,115
220,633,991,113
220,633,990,113
220,633,990,114
220,633,991,114
220,633,991,115
220,633,990,115
221,122,61,5
221,122,60,5
221,122,60,6
221,122,61,6
221,378,49,6
221,378,49,7
221,380,990,502
221,627,22,109
221,634,39,8
221,634,40,8
222,122,30,68
222,122,31,69
222,122,30,69
222,378,21,71
222,378,20,71
222,378,20,72
222,378,21,72
222,380,990,502
222,634,12,74
222,634,13,74
222,634,13,75
222,634,12,75
223,114,969,127
223,114,968,128
223,114,969,128
223,114,969,129
223,114,968,129
223,114,970,127
223,114,970,128
223,114,970,129
223,370,976,128
223,370,977,128
223,370,977,129
223,370,976,129
223,370,976,130
223,370,977,130
223,380,990,502
223,626,983,129
223,626,982,129
223,626,982,130
223,626,983,130
224,121,927,48
224,377,919,49
224,377,918,49
224,377,918,50
224,377,919,50
224,380,990,502
224,633,893,65
224,633,893,66
224,633,893,67
224,633,893,68
224,633,895,64
224,633,895,65
224,633,894,65
224,633,894,66
224,633,895,66
224,633,895,67
224,633,894,67
224,633,894,68
224,633,895,68
224,633,896,64
224,633,897,64
224,633,897,65
224,633,896,65
224,633,896,66
224,633,897,66
224,633,896,67
224,633,911,51
224,633,911,52
224,633,912,51
224,633,912,52
225,115,101,83
225,122,153,145
225,371,111,81
225,371,110,81
225,371,110,82
225,371,111,82
225,371,111,83
225,371,110,83
225,371,110,84
225,371,111,84
225,371,111,85
225,371,110,85
225,371,112,81
225,371,112,82
225,371,112,83
225,371,112,84
225,371,112,85
225,380,990,502
225,627,119,78
225,627,119,79
225,627,118,79
225,627,118,81
225,627,118,82
226,122,36,204
226,122,37,204
226,122,37,205
226,122,36,205
226,378,27,205
226,378,28,205
226,378,28,206
226,380,990,502
226,624,862,41
226,634,21,205
226,634,20,205
226,634,20,206
226,634,21,206
226,634,20,207
227,121,923,8
227,121,923,9
227,121,924,8
227,121,925,8
227,121,925,9
227,121,924,9
227,377,915,8
227,377,915,9
227,377,914,9
227,380,990,502
227,624,862,41
227,633,907,8
227,633,907,9
227,633,906,9
227,633,907,10
227,633,908,8
227,633,909,9
227,633,908,9
227,633,908,10
228,121,970,50
228,121,971,50
228,121,971,51
228,121,970,51
228,377,962,52
228,377,963,52
228,377,963,53
228,377,962,53
228,380,990,502
228,627,22,109
228,633,957,53
228,633,956,54
228,633,957,54
228,633,957,55
228,633,956,55
229,121,1013,26
229,121,1013,27
229,377,1005,27
229,377,1004,27
229,377,1004,28
229,377,1005,28
229,380,990,502
229,633,997,29
229,633,997,30
229,633,998,29
229,633,998,30
230,114,1007,11
230,114,1007,12
230,114,1008,11
230,114,1008,12
230,370,1015,10
230,370,1015,11
230,370,1016,11
230,380,990,502
230,624,862,41
230,626,1020,8
230,626,1020,9
230,627,22,109
231,114,1014,17
231,114,1014,18
231,370,1021,17
231,370,1021,18
231,370,1022,17
231,370,1022,18
231,370,1022,19
231,380,990,502
232,377,1018,100
232,377,1019,100
232,377,1019,101
232,377,1018,101
232,380,990,502
232,633,1013,101
233,115,195,31
233,115,195,32
233,115,195,33
233,115,196,32
233,371,205,31
233,371,205,32
233,371,206,31
233,371,206,32
233,380,990,502
233,624,862,41
233,627,213,32
233,627,213,33
233,627,214,32
233,627,215,32
233,627,215,33
233,627,214,33
234,121,926,10
234,121,927,10
234,121,927,11
234,377,919,11
234,377,918,11
234,377,918,12
234,377,919,12
234,380,990,502
234,633,911,13
234,633,912,12
234,633,912,13
235,121,1014,50
235,121,1015,50
235,121,1015,51
235,121,1014,51
235,377,1007,51
235,377,1006,51
235,377,1006,52
235,377,1007,52
235,377,1007,53
235,377,1006,53
235,380,990,502
235,633,1001,53
235,633,1000,53
235,633,1000,54
235,633,1001,54
236,122,89,76
236,122,89,77
236,122,88,77
236,122,90,77
236,378,79,77
236,378,79,78
236,378,80,77
236,378,80,78
236,380,990,502
236,634,69,80
236,634,70,78
236,634,71,78
236,634,71,79
236,634,70,79
236,634,70,80
236,634,71,80
236,634,71,81
236,634,70,81
236,634,72,80
237,114,974,32
237,114,975,32
237,114,975,33
237,114,974,33
237,114,974,34
237,114,975,34
237,370,983,33
237,370,983,34
237,370,984,33
237,380,990,502
237,626,989,33
237,626,989,34
237,626,990,32
237,626,991,33
237,626,990,33
237,626,990,34
237,626,991,34
238,121,945,52
238,121,945,53
238,121,946,53
238,377,935,54
238,377,935,55
238,377,936,54
238,377,936,55
238,380,990,502
238,633,929,55
238,633,929,56
238,633,930,55
238,633,930,56
239,114,975,39
239,114,975,40
239,122,153,145
239,370,983,38
239,370,983,39
239,370,984,39
239,380,990,502
239,626,989,38
239,626,990,37
239,626,990,38
239,627,22,109
240,114,759,131
240,114,758,131
240,370,763,132
240,370,763,133
240,370,764,132
240,370,764,133
240,380,990,502
240,626,767,134
240,626,767,135
240,626,768,134
241,115,203,43
241,115,203,44
241,115,204,44
241,371,213,40
241,371,214,40
241,371,214,41
241,380,990,502
241,627,221,37
241,627,222,36
241,627,223,36
241,627,223,37
241,627,222,37
241,627,222,38
241,627,223,38
241,627,224,37
241,627,224,38
242,121,999,144
242,121,999,145
242,377,989,146
242,377,989,147
242,377,990,146
242,377,991,146
242,377,991,147
242,377,990,147
242,380,990,502
242,624,862,41
242,633,982,148
242,633,983,148
242,633,983,149
242,633,982,149
243,122,67,80
243,122,67,81
243,122,66,81
243,122,66,82
243,122,67,82
243,122,68,81
243,122,68,82
243,378,59,83
243,378,59,84
243,378,60,83
243,378,60,84
243,380,990,502
243,634,53,86
243,634,53,87
243,634,54,86
243,634,55,86
243,634,55,87
243,634,54,87
244,115,45,59
244,115,45,60
244,115,46,58
244,115,46,59
244,115,46,60
244,371,53,59
244,371,54,59
244,371,54,60
244,380,990,502
244,624,862,41
244,627,59,59
244,627,59,60
244,627,60,59
244,627,60,60
245,115,51,47
245,115,50,47
245,371,59,46
245,371,60,45
245,371,60,46
245,380,990,502
245,627,68,44
245,627,69,44
245,627,69,45
245,627,68,45
245,627,68,46
245,627,69,46
246,122,148,141
246,122,148,142
246,122,149,142
246,378,140,146
246,378,141,146
246,378,141,147
246,378,140,147
246,380,990,502
246,627,22,109
246,634,133,150
246,634,133,151
246,634,134,150
246,634,134,151
247,122,277,62
